Taxon	SCF1	GCF2	SBFA1	NCK3	SBFB2	NCF1	SBFA3	NBFB3	GCF1	SCFBF3	CS2	GCK3	SCK3	GCF3	GCFBF1	SBFB1	GBFB2	NCFBF3	NBFA3	CS1	SCF2	NBFB2	NBFA2	NCK1	NCK2	NBFA1	NBFB1	SCF3	SCK1	NCFBF1	GCFBF2	GCK1	SBFA2	CT3	CT1	SCFBF1	GBFB3	GBFA3	CT2	CS3	SCK2	GBFA2	NCF2	GBFB1	SCFBF2	SBFB3	NCF3	NCFBF2	GBFA1	GCFBF3	GCK2
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Microbispora;Microbispora_rosea	462.0	10.0	258.0	37.0	2528.0	85.0	17.0	11.0	1.0	3.0	36.0	9.0	126.0	5.0	80.0	456.0	29.0	19.0	7.0	10.0	3.0	18.0	97.0	105.0	115.0	81.0	15.0	658.0	71.0	0.0	80.0	8.0	23.0	25.0	71.0	6563.0	19.0	16.0	21.0	28.0	1496.0	31.0	29.0	325.0	1690.0	821.0	14.0	17.0	16.0	45.0	0.0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Microbispora;Other	31.0	2.0	29.0	7.0	307.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0	0.0	14.0	75.0	1.0	0.0	2.0	1.0	0.0	0.0	17.0	6.0	1.0	4.0	1.0	7.0	6.0	0.0	5.0	0.0	1.0	0.0	7.0	250.0	1.0	2.0	2.0	0.0	113.0	2.0	10.0	78.0	186.0	73.0	3.0	1.0	6.0	3.0	0.0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Nonomuraea;Nonomuraea_pusilla	1.0	50.0	5.0	31.0	2.0	5.0	1.0	7.0	1.0	0.0	1.0	2.0	2.0	4.0	103.0	7.0	19.0	2.0	11.0	3.0	1.0	5.0	30.0	18.0	10.0	12.0	5.0	15.0	0.0	1.0	1.0	2.0	0.0	5.0	3.0	3.0	17.0	5.0	2.0	0.0	3.0	3.0	483.0	5.0	4.0	10.0	6.0	9.0	16.0	3.0	0.0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Nonomuraea;Other	107.0	82.0	68.0	200.0	167.0	144.0	48.0	110.0	6.0	49.0	7.0	62.0	82.0	117.0	488.0	445.0	123.0	132.0	175.0	4.0	2.0	20.0	354.0	101.0	116.0	100.0	29.0	84.0	14.0	1.0	182.0	181.0	49.0	40.0	72.0	412.0	105.0	79.0	74.0	4.0	180.0	85.0	732.0	130.0	151.0	244.0	197.0	160.0	185.0	40.0	4.0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Other;Other	6.0	9.0	36.0	29.0	123.0	5.0	1.0	6.0	2.0	0.0	0.0	3.0	7.0	4.0	28.0	30.0	6.0	2.0	1.0	0.0	0.0	2.0	6.0	7.0	1.0	2.0	11.0	7.0	5.0	0.0	2.0	7.0	1.0	1.0	7.0	83.0	16.0	32.0	6.0	0.0	53.0	3.0	22.0	66.0	116.0	67.0	10.0	4.0	729.0	4.0	0.0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Thermobispora;Thermobispora_bispora	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Thermocatellispora;Thermocatellispora_soli	6.0	2.0	0.0	1.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	6.0	4.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	6.0	2.0	1.0	1.0	0.0	6.0	3.0	0.0	0.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Thermopolyspora;Thermopolyspora_flexuosa	0.0	0.0	0.0	2.0	1.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	3.0	3.0	1.0	0.0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Thermostaphylospora;Thermostaphylospora_chromogena	0.0	0.0	1.0	1.0	1.0	9.0	0.0	6.0	1.0	1.0	0.0	1.0	0.0	9.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	5.0	1.0	2.0	5.0	0.0	2.0	0.0	0.0	3.0	1.0	0.0	3.0	4.0	0.0	1.0	5.0	4.0	0.0	1.0	3.0	2.0	2.0	3.0	0.0	1.0	12.0	5.0	0.0	0.0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;Other	10.0	24.0	4.0	21.0	2.0	23.0	1.0	29.0	2.0	0.0	0.0	16.0	3.0	15.0	13.0	2.0	19.0	17.0	10.0	3.0	0.0	15.0	23.0	28.0	24.0	20.0	17.0	11.0	0.0	0.0	12.0	18.0	1.0	42.0	15.0	0.0	9.0	25.0	60.0	0.0	4.0	10.0	13.0	23.0	3.0	3.0	9.0	26.0	33.0	2.0	0.0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinocorallia;Actinocorallia_aurantiaca	1.0	5.0	1.0	9.0	0.0	12.0	3.0	42.0	3.0	1.0	0.0	24.0	0.0	19.0	4.0	0.0	3.0	39.0	0.0	0.0	0.0	8.0	4.0	8.0	13.0	1.0	6.0	0.0	4.0	0.0	86.0	70.0	18.0	3.0	11.0	14.0	40.0	2.0	4.0	0.0	0.0	2.0	28.0	1.0	1.0	5.0	23.0	36.0	14.0	2.0	1.0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;Actinomadura_alba	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;Actinomadura_livida	56.0	27.0	92.0	25.0	172.0	8.0	7.0	38.0	2.0	8.0	27.0	51.0	25.0	19.0	39.0	442.0	64.0	41.0	77.0	4.0	0.0	3.0	114.0	44.0	10.0	22.0	7.0	84.0	33.0	0.0	14.0	38.0	21.0	16.0	59.0	26.0	53.0	21.0	20.0	1.0	241.0	6.0	123.0	35.0	124.0	30.0	59.0	70.0	64.0	5.0	0.0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;Actinomadura_rubteroloni	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	31.0	1.0	0.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;Actinomadura_sputi	6.0	17.0	23.0	14.0	6.0	40.0	375.0	363.0	38.0	11.0	0.0	775.0	8.0	263.0	7.0	3.0	162.0	286.0	2190.0	3.0	0.0	14.0	112.0	307.0	73.0	20.0	18.0	2.0	3.0	8.0	4.0	418.0	485.0	4.0	7.0	6.0	2.0	102.0	9.0	0.0	5.0	15.0	3.0	6.0	23.0	4.0	197.0	309.0	225.0	2.0	5.0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;Actinomadura_viridis	120.0	22.0	144.0	50.0	292.0	11.0	33.0	22.0	1.0	17.0	0.0	39.0	37.0	43.0	61.0	143.0	14.0	16.0	20.0	19.0	0.0	17.0	32.0	16.0	8.0	15.0	29.0	193.0	68.0	0.0	10.0	18.0	125.0	15.0	29.0	122.0	25.0	24.0	27.0	1.0	347.0	6.0	19.0	135.0	71.0	58.0	39.0	15.0	36.0	19.0	2.0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;Other	2.0	7.0	1.0	0.0	0.0	4.0	1.0	6.0	0.0	1.0	0.0	75.0	2.0	47.0	1.0	1.0	1.0	18.0	1.0	1.0	0.0	2.0	4.0	0.0	2.0	7.0	2.0	3.0	1.0	0.0	4.0	19.0	2.0	1.0	2.0	0.0	3.0	6.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	12.0	14.0	14.0	2.0	0.0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Other;Other	0.0	4.0	0.0	6.0	1.0	4.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	6.0	1.0	2.0	5.0	4.0	5.0	1.0	0.0	6.0	6.0	4.0	3.0	7.0	10.0	0.0	2.0	0.0	2.0	2.0	0.0	11.0	11.0	0.0	2.0	5.0	8.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	2.0	4.0	2.0	0.0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Treboniaceae;Trebonia;Trebonia_kvetii	3.0	31.0	3.0	19.0	10.0	70.0	0.0	18.0	3.0	0.0	1.0	33.0	17.0	21.0	17.0	4.0	49.0	25.0	22.0	16.0	0.0	52.0	40.0	43.0	61.0	29.0	50.0	5.0	2.0	1.0	48.0	6.0	1.0	188.0	47.0	0.0	15.0	69.0	31.0	0.0	1.0	74.0	53.0	11.0	4.0	3.0	3.0	11.0	58.0	16.0	0.0
Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Lancefieldella;Lancefieldella_parvula	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	2.0
Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Parolsenella;Parolsenella_catena	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella_aerofaciens	3.0	1.0	0.0	4.0	1.0	3.0	3.0	2.0	3.0	1.0	0.0	2.0	2.0	4.0	2.0	1.0	5.0	0.0	1.0	0.0	1.0	1.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	5.0	3.0	1.0	1.0	1.0	1.0	3.0	4.0	1.0	4.0	1.0	1.0	3.0	4.0	1.0	1.0	0.0	3.0	1.0	1.0	4.0
Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Senegalimassilia;Other	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Bacteria;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Adlercreutzia;Other	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
Bacteria;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Other;Other	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Nitriliruptoria;Euzebyales;Euzebyaceae;Euzebya;Euzebya_pacifica	0.0	0.0	1.0	1.0	0.0	1.0	0.0	80.0	4.0	0.0	0.0	4.0	0.0	15.0	0.0	0.0	0.0	8.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	11.0	1.0	42.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0	17.0	17.0	1.0	0.0
Bacteria;Actinomycetota;Nitriliruptoria;Euzebyales;Euzebyaceae;Euzebya;Euzebya_tangerina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Nitriliruptoria;Nitriliruptorales;Nitriliruptoraceae;Nitriliruptor;Nitriliruptor_alkaliphilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0
Bacteria;Actinomycetota;Other;Other;Other;Other;Other	23.0	39.0	3.0	52.0	4.0	52.0	4.0	319.0	51.0	9.0	4.0	37.0	3.0	172.0	10.0	21.0	53.0	262.0	21.0	10.0	0.0	19.0	64.0	80.0	46.0	45.0	28.0	20.0	21.0	21.0	65.0	336.0	7.0	92.0	26.0	14.0	17.0	97.0	33.0	0.0	14.0	25.0	28.0	9.0	5.0	13.0	162.0	231.0	78.0	8.0	3.0
Bacteria;Actinomycetota;Rubrobacteria;Rubrobacterales;Rubrobacteraceae;Rubrobacter;Rubrobacter_bracarensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Rubrobacteria;Rubrobacterales;Rubrobacteraceae;Rubrobacter;Rubrobacter_spartanus	1.0	1.0	1.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0	0.0	1.0	1.0	2.0	1.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	11.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	2.0	8.0	4.0	1.0	0.0
Bacteria;Actinomycetota;Rubrobacteria;Rubrobacterales;Rubrobacteraceae;Rubrobacter;Rubrobacter_tropicus	0.0	2.0	0.0	0.0	0.0	9.0	0.0	7.0	5.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	11.0	0.0	1.0	0.0	0.0	5.0	2.0	2.0	7.0	0.0	0.0	0.0	0.0	5.0	9.0	0.0	0.0	1.0	0.0	1.0	10.0	3.0	0.0	1.0	0.0	4.0	1.0	0.0	0.0	5.0	7.0	4.0	0.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella;Gaiella_occulta	42.0	215.0	16.0	319.0	35.0	266.0	4.0	308.0	67.0	3.0	132.0	176.0	16.0	288.0	230.0	14.0	327.0	267.0	115.0	20.0	8.0	379.0	314.0	450.0	584.0	274.0	561.0	49.0	4.0	31.0	374.0	171.0	3.0	1356.0	884.0	10.0	173.0	745.0	448.0	6.0	28.0	446.0	160.0	40.0	117.0	23.0	83.0	264.0	406.0	64.0	7.0
Bacteria;Actinomycetota;Thermoleophilia;Miltoncostaeales;Miltoncostaeaceae;Miltoncostaea;Miltoncostaea_marina	0.0	4.0	1.0	0.0	1.0	1.0	7.0	3.0	0.0	4.0	0.0	1.0	2.0	3.0	2.0	4.0	5.0	0.0	0.0	1.0	8.0	1.0	5.0	6.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	6.0	7.0	2.0	1.0	2.0	11.0	9.0	0.0	2.0	3.0	2.0	0.0	6.0	0.0	0.0	2.0	3.0	5.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Miltoncostaeales;Miltoncostaeaceae;Miltoncostaea;Miltoncostaea_oceani	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	2.0	4.0	2.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Miltoncostaeales;Miltoncostaeaceae;Miltoncostaea;Other	2.0	4.0	5.0	2.0	0.0	1.0	0.0	9.0	1.0	2.0	0.0	4.0	2.0	5.0	4.0	2.0	3.0	1.0	0.0	0.0	2.0	3.0	6.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	4.0	3.0	2.0	0.0	1.0	1.0	2.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	6.0	0.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Other;Other;Other;Other	4.0	6.0	0.0	5.0	1.0	10.0	0.0	14.0	8.0	0.0	0.0	7.0	2.0	14.0	8.0	1.0	4.0	9.0	7.0	1.0	0.0	2.0	18.0	7.0	5.0	16.0	4.0	0.0	2.0	0.0	11.0	16.0	2.0	27.0	8.0	0.0	11.0	30.0	6.0	0.0	3.0	8.0	1.0	3.0	1.0	2.0	3.0	11.0	13.0	3.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Baekduiaceae;Baekduia;Baekduia_soli	56.0	8.0	50.0	7.0	121.0	13.0	12.0	14.0	0.0	3.0	5.0	12.0	5.0	4.0	13.0	55.0	18.0	5.0	4.0	35.0	23.0	3.0	38.0	15.0	11.0	16.0	7.0	128.0	47.0	0.0	11.0	3.0	6.0	106.0	77.0	32.0	5.0	22.0	42.0	0.0	89.0	6.0	16.0	34.0	31.0	8.0	0.0	4.0	19.0	11.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter;Conexibacter_stalactiti	16.0	1.0	8.0	3.0	44.0	13.0	11.0	2.0	0.0	9.0	0.0	6.0	21.0	9.0	3.0	10.0	14.0	3.0	5.0	1.0	59.0	2.0	14.0	12.0	6.0	4.0	2.0	276.0	37.0	0.0	30.0	3.0	12.0	5.0	1.0	285.0	13.0	5.0	2.0	1.0	46.0	7.0	20.0	10.0	47.0	25.0	3.0	6.0	24.0	3.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter;Other	0.0	4.0	0.0	2.0	0.0	4.0	0.0	3.0	1.0	0.0	0.0	3.0	0.0	9.0	12.0	0.0	27.0	2.0	5.0	0.0	0.0	20.0	8.0	17.0	23.0	15.0	29.0	0.0	0.0	0.0	13.0	1.0	0.0	44.0	27.0	0.0	7.0	6.0	16.0	0.0	0.0	4.0	10.0	0.0	0.0	0.0	1.0	6.0	10.0	3.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Other;Other;Other	9.0	51.0	15.0	53.0	30.0	54.0	11.0	68.0	13.0	5.0	10.0	35.0	9.0	76.0	42.0	20.0	62.0	47.0	31.0	4.0	14.0	47.0	78.0	58.0	38.0	54.0	78.0	25.0	20.0	42.0	60.0	63.0	14.0	121.0	108.0	16.0	29.0	118.0	86.0	0.0	24.0	43.0	26.0	13.0	15.0	12.0	33.0	55.0	121.0	10.0	1.0
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Paraconexibacteraceae;Paraconexibacter;Paraconexibacter_algicola	4.0	0.0	5.0	1.0	0.0	1.0	2.0	2.0	0.0	2.0	0.0	1.0	1.0	0.0	6.0	5.0	3.0	0.0	0.0	3.0	3.0	1.0	2.0	7.0	1.0	1.0	1.0	0.0	5.0	0.0	1.0	3.0	2.0	3.0	7.0	4.0	3.0	0.0	8.0	0.0	3.0	3.0	1.0	2.0	4.0	1.0	0.0	0.0	2.0	0.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Parviterribacteraceae;Parviterribacter;Other	2.0	1.0	0.0	0.0	3.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	3.0	1.0	1.0	2.0	0.0	3.0	0.0	2.0	0.0	0.0	2.0	0.0	10.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	0.0	2.0	0.0	0.0	3.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Parviterribacteraceae;Parviterribacter;Parviterribacter_kavangonensis	1.0	1.0	2.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	2.0	0.0	0.0	6.0	4.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Patulibacteraceae;Patulibacter;Other	9.0	0.0	1.0	0.0	0.0	5.0	76.0	1.0	0.0	40.0	1.0	0.0	18.0	0.0	11.0	275.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	95.0	0.0	2.0	1.0	61.0	0.0	0.0	9.0	17.0	1.0	0.0	0.0	2.0	2.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	2.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Patulibacteraceae;Patulibacter;Patulibacter_brassicae	12.0	0.0	3.0	3.0	0.0	2.0	22.0	6.0	2.0	16.0	0.0	8.0	7.0	0.0	0.0	8.0	4.0	7.0	2.0	0.0	6.0	3.0	3.0	2.0	0.0	0.0	3.0	0.0	1.0	0.0	3.0	6.0	19.0	0.0	4.0	1.0	3.0	11.0	9.0	0.0	3.0	5.0	0.0	0.0	2.0	1.0	0.0	14.0	5.0	1.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;Other	11.0	27.0	7.0	36.0	15.0	48.0	3.0	51.0	10.0	6.0	1.0	20.0	11.0	37.0	12.0	18.0	39.0	49.0	26.0	2.0	9.0	13.0	68.0	34.0	52.0	59.0	22.0	15.0	10.0	110.0	62.0	48.0	5.0	96.0	228.0	73.0	21.0	116.0	103.0	0.0	7.0	49.0	13.0	10.0	10.0	15.0	51.0	65.0	71.0	11.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;Solirubrobacter_ginsenosidimutans	2.0	17.0	6.0	16.0	5.0	23.0	3.0	28.0	4.0	1.0	10.0	8.0	3.0	33.0	15.0	3.0	30.0	26.0	22.0	4.0	2.0	11.0	43.0	25.0	12.0	32.0	23.0	5.0	5.0	4.0	45.0	13.0	1.0	48.0	16.0	1.0	14.0	77.0	9.0	0.0	1.0	26.0	5.0	2.0	7.0	4.0	5.0	22.0	40.0	6.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;Solirubrobacter_soli	0.0	3.0	0.0	7.0	0.0	6.0	0.0	7.0	0.0	0.0	2.0	2.0	2.0	7.0	4.0	0.0	10.0	2.0	13.0	0.0	1.0	2.0	15.0	9.0	5.0	6.0	4.0	0.0	0.0	0.0	13.0	3.0	0.0	8.0	0.0	0.0	1.0	8.0	2.0	0.0	3.0	10.0	4.0	0.0	1.0	0.0	3.0	4.0	11.0	0.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Thermoleophilales;Thermoleophilaceae;Thermoleophilum;Thermoleophilum_minutum	1.0	2.0	0.0	6.0	0.0	11.0	0.0	19.0	3.0	0.0	0.0	5.0	1.0	16.0	3.0	0.0	5.0	17.0	3.0	0.0	1.0	6.0	6.0	11.0	9.0	5.0	1.0	0.0	0.0	0.0	6.0	11.0	0.0	17.0	5.0	0.0	5.0	25.0	2.0	0.0	1.0	6.0	3.0	1.0	1.0	1.0	2.0	16.0	8.0	2.0	1.0
Bacteria;Armatimonadota;Armatimonadia;Armatimonadales;Armatimonadaceae;Armatimonas;Armatimonas_rosea	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	5.0	4.0	2.0	1.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	2.0	1.0	0.0	2.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	1.0	3.0	0.0	0.0
Bacteria;Armatimonadota;Armatimonadia;Capsulimonadales;Capsulimonadaceae;Capsulimonas;Capsulimonas_corticalis	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	1.0	2.0	0.0	3.0	1.0	1.0	2.0	0.0	0.0	3.0	5.0	0.0	1.0	2.0	2.0	5.0	2.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	3.0	2.0	0.0
