Taxon	SCF1	GCF2	SBFA1	NCK3	SBFB2	NCF1	SBFA3	NBFB3	GCF1	SCFBF3	CS2	GCK3	SCK3	GCF3	GCFBF1	SBFB1	GBFB2	NCFBF3	NBFA3	CS1	SCF2	NBFB2	NBFA2	NCK1	NCK2	NBFA1	NBFB1	SCF3	SCK1	NCFBF1	GCFBF2	GCK1	SBFA2	CT3	CT1	SCFBF1	GBFB3	GBFA3	CT2	CS3	SCK2	GBFA2	NCF2	GBFB1	SCFBF2	SBFB3	NCF3	NCFBF2	GBFA1	GCFBF3	GCK2
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Baekduiaceae;Baekduia	56.0	8.0	50.0	7.0	121.0	13.0	12.0	14.0	0.0	3.0	5.0	12.0	5.0	4.0	13.0	55.0	18.0	5.0	4.0	35.0	23.0	3.0	38.0	15.0	11.0	16.0	7.0	128.0	47.0	0.0	11.0	3.0	6.0	106.0	77.0	32.0	5.0	22.0	42.0	0.0	89.0	6.0	16.0	34.0	31.0	8.0	0.0	4.0	19.0	11.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter	16.0	5.0	8.0	5.0	44.0	17.0	11.0	5.0	1.0	9.0	0.0	9.0	21.0	18.0	15.0	10.0	41.0	5.0	10.0	1.0	59.0	22.0	22.0	29.0	29.0	19.0	31.0	276.0	37.0	0.0	43.0	4.0	12.0	49.0	28.0	285.0	20.0	11.0	18.0	1.0	46.0	11.0	30.0	10.0	47.0	25.0	4.0	12.0	34.0	6.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Other;Other	9.0	51.0	15.0	53.0	30.0	54.0	11.0	68.0	13.0	5.0	10.0	35.0	9.0	76.0	42.0	20.0	62.0	47.0	31.0	4.0	14.0	47.0	78.0	58.0	38.0	54.0	78.0	25.0	20.0	42.0	60.0	63.0	14.0	121.0	108.0	16.0	29.0	118.0	86.0	0.0	24.0	43.0	26.0	13.0	15.0	12.0	33.0	55.0	121.0	10.0	1.0
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Paraconexibacteraceae;Paraconexibacter	4.0	0.0	5.0	1.0	0.0	1.0	2.0	2.0	0.0	2.0	0.0	1.0	1.0	0.0	6.0	5.0	3.0	0.0	0.0	3.0	3.0	1.0	2.0	7.0	1.0	1.0	1.0	0.0	5.0	0.0	1.0	3.0	2.0	3.0	7.0	4.0	3.0	0.0	8.0	0.0	3.0	3.0	1.0	2.0	4.0	1.0	0.0	0.0	2.0	0.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Parviterribacteraceae;Parviterribacter	3.0	2.0	2.0	0.0	7.0	2.0	1.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	4.0	1.0	1.0	2.0	1.0	4.0	0.0	2.0	2.0	0.0	3.0	0.0	10.0	0.0	0.0	0.0	2.0	1.0	5.0	3.0	0.0	0.0	8.0	4.0	0.0	4.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	1.0	1.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Patulibacteraceae;Patulibacter	21.0	0.0	4.0	3.0	0.0	7.0	98.0	7.0	2.0	56.0	1.0	8.0	25.0	0.0	11.0	283.0	7.0	7.0	2.0	0.0	6.0	3.0	3.0	2.0	1.0	0.0	3.0	0.0	96.0	0.0	5.0	7.0	80.0	0.0	4.0	10.0	20.0	12.0	9.0	0.0	5.0	7.0	0.0	2.0	3.0	2.0	0.0	15.0	5.0	3.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter	13.0	47.0	13.0	59.0	20.0	77.0	6.0	86.0	14.0	7.0	13.0	30.0	16.0	77.0	31.0	21.0	79.0	77.0	61.0	6.0	12.0	26.0	126.0	68.0	69.0	97.0	49.0	20.0	15.0	114.0	120.0	64.0	6.0	152.0	244.0	74.0	36.0	201.0	114.0	0.0	11.0	85.0	22.0	12.0	18.0	19.0	59.0	91.0	122.0	17.0	0.0
Bacteria;Actinomycetota;Thermoleophilia;Thermoleophilales;Thermoleophilaceae;Thermoleophilum	1.0	2.0	0.0	6.0	0.0	11.0	0.0	19.0	3.0	0.0	0.0	5.0	1.0	16.0	3.0	0.0	5.0	17.0	3.0	0.0	1.0	6.0	6.0	11.0	9.0	5.0	1.0	0.0	0.0	0.0	6.0	11.0	0.0	17.0	5.0	0.0	5.0	25.0	2.0	0.0	1.0	6.0	3.0	1.0	1.0	1.0	2.0	16.0	8.0	2.0	1.0
Bacteria;Armatimonadota;Armatimonadia;Armatimonadales;Armatimonadaceae;Armatimonas	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	5.0	4.0	2.0	1.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	2.0	1.0	0.0	2.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	1.0	3.0	0.0	0.0
Bacteria;Armatimonadota;Armatimonadia;Capsulimonadales;Capsulimonadaceae;Capsulimonas	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	1.0	2.0	0.0	3.0	1.0	1.0	2.0	0.0	0.0	3.0	5.0	0.0	1.0	2.0	2.0	5.0	2.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	3.0	2.0	0.0
Bacteria;Armatimonadota;Chthonomonadia;Chthonomonadales;Chthonomonadaceae;Chthonomonas	0.0	1.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	13.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0
Bacteria;Armatimonadota;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;Fimbriimonas	5.0	0.0	1.0	1.0	1.0	5.0	0.0	1.0	0.0	1.0	0.0	0.0	11.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	1.0	0.0	5.0	1.0	1.0	0.0	0.0	9.0	3.0	1.0	1.0	4.0	1.0	1.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	2.0	0.0	2.0	4.0	1.0	0.0
Bacteria;Armatimonadota;Unclassified;Unclassified;Unclassified;Armatimonadetes_gp4	23.0	6.0	5.0	18.0	12.0	23.0	40.0	7.0	1.0	33.0	6.0	4.0	13.0	8.0	2.0	12.0	11.0	9.0	4.0	0.0	15.0	0.0	11.0	20.0	27.0	10.0	2.0	4.0	21.0	0.0	22.0	10.0	36.0	31.0	11.0	27.0	3.0	17.0	11.0	0.0	25.0	8.0	5.0	9.0	13.0	35.0	3.0	2.0	10.0	87.0	1.0
Bacteria;BRC1;Unclassified;Unclassified;Unclassified;BRC1	5.0	5.0	1.0	1.0	0.0	6.0	1.0	3.0	0.0	5.0	0.0	0.0	1.0	1.0	1.0	1.0	11.0	11.0	1.0	0.0	5.0	0.0	2.0	1.0	3.0	6.0	0.0	0.0	6.0	0.0	5.0	3.0	2.0	2.0	2.0	2.0	5.0	11.0	5.0	1.0	3.0	2.0	1.0	4.0	2.0	2.0	4.0	5.0	6.0	3.0	1.0
Bacteria;Bacillota;Bacilli;Caryophanales;Alicyclobacillaceae;Alicyclobacillus	19.0	1.0	77.0	4.0	68.0	3.0	1.0	1.0	0.0	1.0	20.0	1.0	4.0	2.0	10.0	1.0	10.0	1.0	1.0	64.0	4.0	24.0	1.0	4.0	5.0	2.0	11.0	5.0	8.0	0.0	0.0	1.0	1.0	2.0	3.0	1.0	16.0	15.0	2.0	0.0	14.0	2.0	1.0	37.0	13.0	5.0	0.0	1.0	6.0	11.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Alicyclobacillaceae;Collibacillus	0.0	0.0	0.0	3.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Alicyclobacillaceae;Effusibacillus	8.0	5.0	17.0	7.0	8.0	0.0	1.0	4.0	0.0	1.0	58.0	3.0	4.0	1.0	1.0	10.0	5.0	2.0	8.0	33.0	4.0	1.0	8.0	13.0	12.0	0.0	4.0	1.0	3.0	0.0	3.0	3.0	2.0	13.0	13.0	2.0	1.0	19.0	17.0	0.0	10.0	9.0	2.0	22.0	5.0	2.0	4.0	7.0	8.0	1.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Alicyclobacillaceae;Kyrpidia	1.0	0.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Alicyclobacillaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Alicyclobacillaceae;Tumebacillus	621.0	40.0	346.0	97.0	598.0	143.0	54.0	100.0	29.0	154.0	47.0	170.0	60.0	31.0	83.0	158.0	72.0	127.0	24.0	894.0	1583.0	73.0	207.0	140.0	183.0	131.0	83.0	68.0	3102.0	22.0	123.0	141.0	57.0	38.0	198.0	320.0	44.0	337.0	219.0	103.0	370.0	93.0	57.0	190.0	272.0	273.0	51.0	73.0	242.0	168.0	1.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Aliibacillus	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Alkalihalobacillus	0.0	1.0	0.0	4.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	1.0	4.0	3.0	2.0	5.0	2.0	0.0	1.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	11.0	4.0	1.0	0.0	0.0	2.0	2.0	1.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Bacillus	28.0	65.0	37.0	89.0	43.0	83.0	26.0	206.0	38.0	17.0	17.0	66.0	27.0	82.0	127.0	30.0	82.0	190.0	81.0	65.0	9.0	85.0	587.0	71.0	113.0	65.0	523.0	24.0	47.0	38.0	127.0	150.0	23.0	50.0	41.0	26.0	39.0	147.0	84.0	43.0	32.0	47.0	44.0	82.0	61.0	38.0	104.0	196.0	293.0	31.0	18920.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Caenibacillus	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Caldalkalibacillus	4.0	3.0	5.0	6.0	1.0	3.0	8.0	12.0	2.0	7.0	0.0	9.0	9.0	5.0	5.0	1.0	16.0	8.0	8.0	4.0	0.0	5.0	26.0	6.0	7.0	10.0	1.0	0.0	3.0	0.0	5.0	5.0	17.0	8.0	9.0	2.0	1.0	19.0	16.0	0.0	1.0	6.0	5.0	1.0	3.0	4.0	11.0	10.0	24.0	3.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Caldibacillus	6.0	24.0	26.0	32.0	2.0	38.0	176.0	265.0	7.0	64.0	10.0	43.0	43.0	181.0	6.0	2.0	22.0	307.0	74.0	18.0	4.0	9.0	33.0	12.0	27.0	31.0	11.0	0.0	11.0	65.0	12.0	382.0	134.0	4.0	16.0	4.0	2.0	63.0	36.0	0.0	10.0	3.0	16.0	7.0	20.0	5.0	71.0	343.0	125.0	6.0	1.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Cerasibacillus	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Fictibacillus	6.0	6.0	9.0	10.0	11.0	13.0	4.0	30.0	58.0	20.0	14.0	13.0	59.0	14.0	60.0	4.0	9.0	53.0	5.0	45.0	4.0	54.0	9.0	7.0	14.0	12.0	48.0	3.0	5.0	0.0	31.0	13.0	0.0	21.0	45.0	12.0	7.0	41.0	40.0	15812.0	9.0	7.0	8.0	25.0	64.0	5.0	14.0	28.0	35.0	18.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Geobacillus	3.0	1.0	10.0	0.0	0.0	0.0	232.0	6.0	0.0	168.0	0.0	1.0	34.0	3.0	1.0	0.0	1.0	10.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	9.0	311.0	0.0	1.0	2.0	0.0	7.0	1.0	0.0	5.0	2.0	1.0	2.0	0.0	1.0	1.0	9.0	8.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Geomicrobium	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Halobacillus	1.0	2.0	1.0	3.0	1.0	16.0	1.0	5.0	2.0	1.0	1.0	2.0	0.0	3.0	2.0	0.0	2.0	12.0	1.0	2.0	1.0	7.0	1.0	6.0	8.0	8.0	4.0	0.0	0.0	0.0	0.0	5.0	1.0	12.0	1.0	0.0	5.0	10.0	6.0	0.0	1.0	2.0	16.0	3.0	0.0	0.0	36.0	8.0	5.0	2.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Lederbergia	1.0	1.0	2.0	1.0	1.0	1.0	14.0	4.0	0.0	8.0	0.0	0.0	4.0	0.0	1.0	3.0	1.0	3.0	0.0	3.0	1.0	4.0	4.0	1.0	4.0	0.0	1.0	0.0	2.0	0.0	0.0	7.0	8.0	2.0	5.0	0.0	2.0	14.0	1.0	0.0	1.0	1.0	4.0	2.0	0.0	1.0	0.0	2.0	5.0	1.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Mesobacillus	581.0	7133.0	548.0	129.0	596.0	144.0	654.0	95.0	19.0	548.0	538.0	108.0	401.0	59.0	149.0	729.0	60.0	105.0	23.0	2035.0	369.0	67.0	83.0	356.0	156.0	66.0	193.0	128.0	1637.0	3.0	5814.0	87.0	508.0	100.0	404.0	557.0	104.0	192.0	1138.0	728.0	834.0	68.0	113.0	552.0	801.0	322.0	103.0	103.0	132.0	480.0	6.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Neobacillus	831.0	208.0	726.0	344.0	885.0	583.0	634.0	281.0	59.0	548.0	11156.0	348.0	382.0	166.0	443.0	423.0	156.0	335.0	60.0	2908.0	596.0	178.0	228.0	253.0	502.0	173.0	233.0	189.0	2480.0	4.0	2092.0	334.0	512.0	260.0	774.0	791.0	468.0	436.0	1384.0	599.0	1228.0	148.0	564.0	927.0	1043.0	626.0	327.0	311.0	298.0	635.0	6.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Oceanobacillus	1.0	4.0	1.0	8.0	2.0	7.0	13.0	7.0	2.0	3.0	15.0	2.0	1.0	7.0	13.0	0.0	9.0	8.0	0.0	3.0	0.0	5.0	9.0	6.0	8.0	2.0	2.0	0.0	1.0	0.0	1.0	6.0	16.0	2.0	3.0	0.0	6.0	6.0	6.0	0.0	2.0	1.0	7.0	0.0	25.0	0.0	6.0	9.0	10.0	1.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Ornithinibacillus	1.0	0.0	3.0	3.0	1.0	3.0	43.0	3.0	0.0	30.0	0.0	1.0	18.0	5.0	0.0	13.0	1.0	14.0	4.0	3.0	0.0	0.0	2.0	1.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	31.0	0.0	0.0	1.0	6.0	1.0	0.0	0.0	4.0	0.0	0.0	2.0	1.0	3.0	3.0	7.0	6.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Other	483.0	24.0	611.0	21.0	693.0	24.0	2104.0	45.0	8.0	1585.0	442.0	46.0	1007.0	36.0	26.0	277.0	28.0	70.0	9.0	2338.0	714.0	32.0	30.0	16.0	35.0	15.0	44.0	167.0	1125.0	12.0	21.0	56.0	1705.0	43.0	57.0	418.0	34.0	83.0	64.0	756.0	754.0	12.0	18.0	461.0	497.0	303.0	438.0	80.0	84.0	378.0	3.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Parageobacillus	462.0	8.0	411.0	3.0	711.0	3.0	345.0	8.0	1.0	457.0	9.0	16.0	200.0	3.0	4.0	35.0	3.0	5.0	2.0	507.0	66.0	7.0	12.0	3.0	12.0	2.0	3.0	70.0	156.0	0.0	6.0	5.0	248.0	12.0	30.0	75.0	4.0	8.0	19.0	71.0	169.0	1.0	6.0	204.0	181.0	26.0	6.0	2.0	6.0	92.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Peribacillus	5.0	20.0	8.0	53.0	6.0	330.0	4.0	158.0	6.0	20.0	33.0	86.0	7.0	102.0	340.0	2.0	56.0	188.0	28.0	12.0	3.0	20.0	73.0	24.0	1206.0	19.0	43.0	0.0	10.0	1.0	137.0	195.0	2.0	11.0	9.0	1.0	248.0	60.0	25.0	1.0	10.0	27.0	402.0	12.0	23.0	17.0	152.0	139.0	129.0	27.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Pradoshia	20.0	109.0	8.0	215.0	8.0	925.0	19.0	195.0	16.0	22.0	54.0	502.0	7.0	122.0	1193.0	10.0	211.0	256.0	348.0	30.0	1.0	65.0	211.0	75.0	1156.0	36.0	48.0	0.0	21.0	29.0	164.0	262.0	20.0	7.0	24.0	7.0	647.0	98.0	28.0	129.0	25.0	46.0	736.0	16.0	36.0	30.0	370.0	277.0	197.0	64.0	1.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Pseudalkalibacillus	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Pseudogracilibacillus	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Pseudoneobacillus	39.0	13.0	41.0	16.0	34.0	52.0	30.0	28.0	7.0	37.0	27.0	24.0	29.0	18.0	17.0	27.0	6.0	32.0	1.0	110.0	194.0	15.0	9.0	14.0	20.0	24.0	11.0	20.0	120.0	1.0	67.0	19.0	19.0	16.0	44.0	178.0	15.0	41.0	98.0	70.0	75.0	8.0	18.0	232.0	93.0	46.0	10.0	16.0	24.0	37.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Pueribacillus	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Pullulanibacillus	22.0	7.0	81.0	6.0	40.0	13.0	4.0	2.0	1.0	1.0	35.0	7.0	10.0	4.0	25.0	3.0	8.0	8.0	2.0	123.0	10.0	20.0	5.0	5.0	6.0	11.0	21.0	5.0	3.0	0.0	5.0	0.0	3.0	1.0	19.0	3.0	12.0	12.0	23.0	2.0	25.0	3.0	7.0	39.0	39.0	4.0	2.0	5.0	5.0	16.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Schinkia	13.0	24.0	13.0	4.0	53.0	3.0	29.0	4.0	0.0	24.0	0.0	5.0	18.0	0.0	8.0	15.0	3.0	1.0	0.0	48.0	11.0	4.0	0.0	0.0	12.0	1.0	1.0	0.0	99.0	0.0	2.0	4.0	23.0	0.0	3.0	17.0	5.0	5.0	6.0	0.0	17.0	0.0	2.0	10.0	12.0	9.0	2.0	5.0	6.0	11.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Shouchella	7.0	20.0	5.0	40.0	11.0	24.0	2.0	13.0	3.0	3.0	6.0	24.0	2.0	9.0	20.0	2.0	19.0	14.0	6.0	4.0	0.0	9.0	15.0	22.0	14.0	6.0	21.0	0.0	1.0	0.0	41.0	19.0	2.0	3.0	6.0	0.0	26.0	5.0	6.0	0.0	1.0	15.0	40.0	34.0	7.0	3.0	19.0	10.0	9.0	6.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Sinibacillus	0.0	0.0	1.0	2.0	0.0	2.0	6.0	1.0	1.0	1.0	0.0	0.0	1.0	7.0	0.0	0.0	3.0	10.0	1.0	0.0	0.0	0.0	5.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	13.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	1.0	3.0	0.0	3.0	3.0	5.0	1.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Terribacillus	1.0	1.0	7.0	0.0	3.0	5.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	4.0	0.0	3.0	0.0	2.0	0.0	0.0	4.0	2.0	2.0	0.0	1.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	2.0	3.0	3.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Virgibacillus	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillales_IncertaeSedisXI;Gemella	0.0	3.0	1.0	0.0	2.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	2.0	2.0	0.0	1.0	1.0	1.0	2.0	0.0	32.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Bacteria;Bacillota;Bacilli;Caryophanales;Bacillales_IncertaeSedisXII;Exiguobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	53.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	207.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Caryophanaceae;Lysinibacillus	27.0	90.0	46.0	120.0	24.0	526.0	30.0	313.0	15.0	60.0	43.0	172.0	39.0	139.0	1165.0	52.0	173.0	237.0	97.0	76.0	5.0	58.0	306.0	126.0	493.0	67.0	73.0	31.0	58.0	9.0	98.0	292.0	42.0	23.0	45.0	18.0	792.0	86.0	72.0	2.0	40.0	147.0	2062.0	49.0	160.0	102.0	203.0	198.0	153.0	139.0	3.0
Bacteria;Bacillota;Bacilli;Caryophanales;Caryophanaceae;Other	1.0	24.0	5.0	6.0	0.0	0.0	11.0	6.0	20.0	29.0	33.0	12.0	2.0	15.0	8.0	3.0	6.0	4.0	1.0	17.0	269.0	3.0	9.0	6.0	10.0	1.0	2.0	14.0	11.0	0.0	11.0	14.0	26.0	20.0	31.0	7.0	11.0	24.0	23.0	36.0	2.0	18.0	0.0	10.0	29.0	10.0	0.0	2.0	21.0	11.0	18.0
Bacteria;Bacillota;Bacilli;Caryophanales;Caryophanaceae;Planococcus	8.0	59.0	12.0	3.0	2.0	12.0	35.0	11.0	0.0	30.0	9.0	5.0	21.0	11.0	12.0	36.0	3.0	9.0	0.0	27.0	13.0	5.0	7.0	4.0	12.0	1.0	1.0	0.0	69.0	0.0	13.0	7.0	27.0	2.0	4.0	7.0	9.0	4.0	16.0	0.0	7.0	0.0	5.0	7.0	27.0	5.0	10.0	16.0	6.0	8.0	0.0
